Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Gender_Male
8,0.156312625250501,0.1448087431693989,16.0,0.14205186020293123,3,5,0.1549636803874092,4,0.26674107142857145,3,False,15.0,5,8,11,211.21,0.0
1,0.156312625250501,0.21420256111757857,10.0,0.15437987857762359,4,4,0.10263929618768329,3,0.26674107142857145,11,False,15.0,2,3,1,170.77,0.0
13,0.156312625250501,0.1448087431693989,9.0,0.24609375,4,5,0.10263929618768329,3,0.26674107142857145,3,False,12.0,3,12,11,170.53,0.0
6,0.156312625250501,0.21420256111757857,17.0,0.2280130293159609,3,4,0.10263929618768329,2,0.26674107142857145,3,False,13.0,1,2,9,178.96,1.0
14,0.1977886977886978,0.21420256111757857,15.0,0.24609375,3,4,0.10263929618768329,3,0.14657210401891252,5,True,15.0,2,2,4,192.96,1.0
12,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,3,3,0.10263929618768329,2,0.26674107142857145,2,False,14.0,2,2,9,201.25,0.0
1,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,4,4,0.1549636803874092,5,0.14657210401891252,3,False,12.0,2,2,8,199.12,0.0
6,0.156312625250501,0.1448087431693989,10.0,0.15437987857762359,3,4,0.1549636803874092,2,0.26674107142857145,5,False,16.0,4,7,8,236.58999999999997,0.0
21,0.156312625250501,0.21420256111757857,21.0,0.2280130293159609,3,4,0.10263929618768329,5,0.26674107142857145,4,False,13.0,1,2,8,174.6,1.0
14,0.1977886977886978,0.21420256111757857,12.0,0.15437987857762359,3,5,0.1549636803874092,5,0.14657210401891252,7,True,22.0,1,2,5,229.75,1.0
27,0.156312625250501,0.1448087431693989,14.0,0.15437987857762359,3,3,0.049019607843137254,3,0.14657210401891252,5,False,20.0,0,2,4,273.14,1.0
15,0.156312625250501,0.19834710743116057,17.0,0.17391304347826086,4,5,0.07575757575991829,2,0.1153588195841717,5,False,19.0,13,13,7,316.41,1.0
31,0.156312625250501,0.21420256111757857,23.0,0.2280130293159609,3,4,0.10263929618768329,5,0.26674107142857145,10,False,15.0,2,3,3,179.05,1.0
1,0.1977886977886978,0.1448087431693989,17.0,0.15437987857762359,3,4,0.1549636803874092,5,0.1153588195841717,3,False,22.0,2,2,5,212.93,1.0
15,0.156312625250501,0.19834710743116057,7.0,0.17391304347826086,3,5,0.07575757575991829,3,0.14657210401891252,3,False,16.6,3,3,11,316.89,1.0
24,0.156312625250501,0.21420256111757857,15.0,0.2280130293159609,3,4,0.27360308285163776,4,0.14657210401891252,9,False,16.0,2,3,3,163.75,1.0
1,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,4,6,0.27360308285163776,4,0.26674107142857145,9,True,14.0,2,4,8,147.16,0.0
10,0.1977886977886978,0.1448087431693989,15.0,0.15437987857762359,4,3,0.1549636803874092,5,0.14657210401891252,11,False,15.0,1,7,6,242.13,0.0
12,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,3,4,0.1549636803874092,3,0.26674107142857145,6,True,15.0,1,2,1,203.61,0.0
18,0.1977886977886978,0.1448087431693989,31.0,0.14205186020293123,3,6,0.27360308285163776,3,0.26674107142857145,4,False,15.0,1,2,5,162.08,1.0
21,0.1977886977886978,0.21420256111757857,10.0,0.14205186020293123,3,4,0.049019607843137254,3,0.1153588195841717,11,True,13.0,4,12,14,262.7,0.0
4,0.156312625250501,0.21420256111757857,34.0,0.2280130293159609,3,4,0.10263929618768329,2,0.1153588195841717,9,False,24.0,5,8,8,178.04,1.0
3,0.156312625250501,0.21420256111757857,17.0,0.15437987857762359,3,4,0.27360308285163776,3,0.26674107142857145,3,False,12.0,1,2,1,151.42,1.0
6,0.1977886977886978,0.1448087431693989,26.0,0.14205186020293123,3,3,0.27360308285163776,3,0.1153588195841717,8,True,13.0,3,3,3,152.59,1.0
17,0.1977886977886978,0.21420256111757857,22.0,0.15437987857762359,3,5,0.10263929618768329,2,0.14657210401891252,5,False,19.0,1,3,3,193.04,1.0
8,0.156312625250501,0.1448087431693989,15.0,0.14205186020293123,4,4,0.10263929618768329,3,0.26674107142857145,5,False,12.0,2,5,4,186.42,0.0
1,0.156312625250501,0.1448087431693989,16.0,0.14205186020293123,3,4,0.27360308285163776,5,0.14657210401891252,3,False,15.0,1,2,3,150.0,1.0
13,0.156312625250501,0.19834710743116057,10.0,0.17391304347826086,3,3,0.10263929618768329,4,0.14657210401891252,11,False,16.0,4,4,7,188.89,0.0
30,0.156312625250501,0.1448087431693989,16.0,0.14205186020293123,3,4,0.049019607843137254,2,0.14657210401891252,9,False,12.0,1,1,2,236.02999999999997,1.0
14,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,3,5,0.27360308285163776,2,0.26674107142857145,2,True,21.0,3,3,4,148.42,0.0
1,0.156312625250501,0.1448087431693989,14.0,0.14205186020293123,3,5,0.10263929618768329,5,0.26674107142857145,10,False,20.0,2,2,8,193.11,0.0
3,0.156312625250501,0.21420256111757857,17.0,0.2280130293159609,3,4,0.27360308285163776,4,0.1153588195841717,3,False,15.0,1,3,3,147.97,1.0
27,0.156312625250501,0.1448087431693989,13.0,0.15437987857762359,3,4,0.10263929618768329,2,0.26674107142857145,4,False,18.0,2,3,3,149.5,1.0
9,0.1977886977886978,0.1448087431693989,9.0,0.15437987857762359,4,4,0.10263929618768329,5,0.1153588195841717,4,False,12.0,1,2,1,175.93,0.0
6,0.1977886977886978,0.1448087431693989,31.0,0.15437987857762359,4,4,0.10263929618768329,2,0.14657210401891252,3,False,16.0,3,5,8,178.09,1.0
12,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,4,4,0.27360308285163776,3,0.14657210401891252,8,True,14.0,1,2,2,155.57,1.0
8,0.156312625250501,0.1448087431693989,15.0,0.15437987857762359,3,4,0.10263929618768329,5,0.1153588195841717,5,False,15.0,2,2,1,176.21,0.0
26,0.156312625250501,0.21420256111757857,10.0,0.2280130293159609,3,5,0.049019607843137254,5,0.14657210401891252,3,False,13.4,2,2,17,293.56,1.0
1,0.156312625250501,0.1448087431693989,7.0,0.17391304347826086,4,4,0.27360308285163776,2,0.26674107142857145,3,True,14.0,6,8,9,151.86,1.0
1,0.156312625250501,0.21420256111757857,33.0,0.14205186020293123,3,4,0.10263929618768329,2,0.26674107142857145,3,False,24.0,1,2,5,186.8,0.0
19,0.156312625250501,0.21420256111757857,9.0,0.24609375,3,6,0.10263929618768329,3,0.26674107142857145,2,False,14.0,1,4,2,191.32,1.0
1,0.156312625250501,0.1448087431693989,17.0,0.14205186020293123,4,3,0.27360308285163776,3,0.26674107142857145,3,False,19.0,2,2,3,160.05,1.0
11,0.1977886977886978,0.21420256111757857,34.0,0.15437987857762359,4,2,0.10263929618768329,3,0.26674107142857145,6,True,13.0,2,2,4,188.97,0.0
8,0.156312625250501,0.21420256111757857,9.0,0.17391304347826086,3,4,0.10263929618768329,2,0.26674107142857145,3,False,23.0,1,2,5,187.74,1.0
19,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,4,4,0.07575757575991829,5,0.14657210401891252,7,True,14.0,2,2,5,323.59,1.0
10,0.1977886977886978,0.21420256111757857,15.0,0.15437987857762359,4,5,0.1549636803874092,5,0.26674107142857145,3,False,16.0,1,2,10,200.87,1.0
26,0.1977886977886978,0.1448087431693989,26.0,0.14205186020293123,3,4,0.27360308285163776,2,0.14657210401891252,2,False,19.0,2,2,3,167.58,1.0
1,0.1977886977886978,0.1448087431693989,7.0,0.15437987857762359,4,6,0.27360308285163776,2,0.1153588195841717,5,False,15.0,3,3,1,168.64,0.0
3,0.156312625250501,0.1448087431693989,34.0,0.14205186020293123,4,4,0.10263929618768329,3,0.14657210401891252,6,False,13.0,2,2,2,168.35,0.0
1,0.156312625250501,0.21420256111757857,15.0,0.24609375,3,5,0.10263929618768329,5,0.26674107142857145,8,False,18.0,2,2,3,178.26,1.0
8,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,4,2,0.27360308285163776,2,0.26674107142857145,4,False,17.0,1,2,4,157.8,0.0
28,0.156312625250501,0.1448087431693989,26.0,0.14205186020293123,4,4,0.10263929618768329,5,0.1153588195841717,11,True,12.0,1,2,5,179.85,0.0
3,0.1977886977886978,0.21420256111757857,6.0,0.2280130293159609,3,4,0.10263929618768329,2,0.14657210401891252,2,False,20.0,1,2,2,168.42,1.0
11,0.156312625250501,0.1448087431693989,17.0,0.15437987857762359,3,4,0.27360308285163776,5,0.1153588195841717,2,True,14.0,4,5,4,152.82,0.0
12,0.1977886977886978,0.1448087431693989,9.0,0.15437987857762359,4,2,0.10263929618768329,5,0.26674107142857145,8,True,13.0,5,5,13,184.8,0.0
8,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,3,5,0.27360308285163776,5,0.26674107142857145,3,False,12.0,2,2,4,168.81,0.0
9,0.156312625250501,0.21420256111757857,15.0,0.15437987857762359,4,4,0.27360308285163776,2,0.14657210401891252,3,False,17.0,1,2,3,150.72,0.0
4,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,3,6,0.27360308285163776,3,0.14657210401891252,5,False,22.0,2,2,3,163.33,1.0
14,0.1977886977886978,0.1448087431693989,9.0,0.14205186020293123,3,2,0.10263929618768329,4,0.14657210401891252,3,False,25.0,1,4,8,167.44,0.0
8,0.156312625250501,0.21420256111757857,15.0,0.15437987857762359,4,4,0.10263929618768329,5,0.14657210401891252,7,False,18.0,2,2,3,190.0,0.0
16,0.1977886977886978,0.1448087431693989,15.0,0.15437987857762359,4,4,0.07575757575991829,2,0.1153588195841717,3,False,21.0,1,15,10,309.3,1.0
1,0.156312625250501,0.1448087431693989,13.0,0.15437987857762359,4,2,0.27360308285163776,5,0.14657210401891252,3,True,22.0,2,2,1,141.01,1.0
1,0.1977886977886978,0.1448087431693989,16.0,0.15437987857762359,3,5,0.27360308285163776,4,0.1153588195841717,3,False,12.0,2,2,1,151.94,1.0
26,0.156312625250501,0.1448087431693989,18.0,0.15437987857762359,3,4,0.10263929618768329,3,0.14657210401891252,10,False,21.0,2,2,5,156.49,0.0
24,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,4,4,0.049019607843137254,3,0.14657210401891252,7,False,14.4,1,2,4,301.39,1.0
1,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,3,5,0.27360308285163776,5,0.14657210401891252,3,True,12.0,1,2,1,148.19,0.0
7,0.156312625250501,0.1448087431693989,14.0,0.14205186020293123,3,4,0.1549636803874092,3,0.14657210401891252,2,False,12.0,1,6,8,241.91000000000003,1.0
1,0.156312625250501,0.21420256111757857,23.0,0.2280130293159609,4,4,0.10263929618768329,5,0.26674107142857145,7,False,16.0,2,2,3,178.24,0.0
21,0.156312625250501,0.1448087431693989,9.0,0.17391304347826086,3,4,0.049019607843137254,2,0.14657210401891252,3,True,14.0,4,4,1,292.52,0.0
10,0.156312625250501,0.1448087431693989,7.0,0.17391304347826086,3,4,0.10263929618768329,4,0.14657210401891252,2,False,16.0,1,2,6,177.28,0.0
3,0.156312625250501,0.1448087431693989,30.0,0.15437987857762359,3,2,0.27360308285163776,3,0.14657210401891252,3,False,25.0,2,2,8,152.0,1.0
21,0.156312625250501,0.1448087431693989,9.0,0.15437987857762359,3,4,0.07575757575991829,4,0.26674107142857145,9,True,19.2,6,14,9,317.46,1.0
9,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,3,2,0.27360308285163776,3,0.26674107142857145,5,False,14.0,1,3,3,150.06,0.0
16,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,3,5,0.10263929618768329,2,0.14657210401891252,11,True,14.0,1,2,3,185.62,0.0
1,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,3,4,0.27360308285163776,3,0.26674107142857145,8,False,18.0,1,3,2,168.82,1.0
10,0.156312625250501,0.19834710743116057,20.0,0.17391304347826086,3,4,0.27360308285163776,4,0.14657210401891252,5,False,14.0,2,2,5,146.43,1.0
6,0.156312625250501,0.1448087431693989,11.0,0.15437987857762359,4,5,0.10263929618768329,3,0.14657210401891252,3,False,13.0,2,7,9,186.62,0.0
14,0.1977886977886978,0.1448087431693989,23.0,0.14205186020293123,3,5,0.10263929618768329,3,0.26674107142857145,8,False,15.0,2,2,1,175.94,1.0
4,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,3,5,0.10263929618768329,2,0.26674107142857145,7,True,25.0,2,2,1,193.77,0.0
19,0.156312625250501,0.1448087431693989,9.0,0.15437987857762359,4,5,0.27360308285163776,3,0.26674107142857145,3,False,15.0,2,2,1,147.74,0.0
16,0.156312625250501,0.1448087431693989,36.0,0.15437987857762359,4,4,0.10263929618768329,4,0.14657210401891252,3,False,14.0,3,8,9,169.34,1.0
12,0.1977886977886978,0.1448087431693989,19.0,0.15437987857762359,3,5,0.10263929618768329,5,0.1153588195841717,4,False,16.0,2,2,3,187.88,1.0
8,0.1977886977886978,0.1448087431693989,23.0,0.15437987857762359,4,5,0.27360308285163776,2,0.26674107142857145,3,False,17.0,2,2,4,150.53,0.0
13,0.156312625250501,0.21420256111757857,18.0,0.2280130293159609,3,4,0.1549636803874092,2,0.14657210401891252,3,False,19.0,1,8,8,201.54,0.0
19,0.156312625250501,0.21420256111757857,9.0,0.14205186020293123,3,4,0.10263929618768329,2,0.26674107142857145,6,False,17.0,1,8,4,176.6,1.0
17,0.156312625250501,0.1448087431693989,21.0,0.15437987857762359,4,4,0.049019607843137254,5,0.14657210401891252,8,False,12.6,2,2,1,296.59,1.0
1,0.156312625250501,0.1448087431693989,12.0,0.24609375,3,5,0.1549636803874092,2,0.1153588195841717,3,True,17.0,1,1,9,253.07999999999998,1.0
9,0.156312625250501,0.1448087431693989,14.0,0.17391304347826086,3,4,0.1549636803874092,3,0.26674107142857145,5,False,22.0,1,2,12,227.21,1.0
2,0.156312625250501,0.21420256111757857,9.0,0.2280130293159609,3,4,0.10263929618768329,4,0.14657210401891252,3,True,21.0,8,8,6,172.79,0.0
8,0.156312625250501,0.19834710743116057,10.0,0.17391304347826086,3,4,0.27360308285163776,2,0.14657210401891252,2,False,20.0,2,2,3,162.37,1.0
1,0.1977886977886978,0.1448087431693989,12.0,0.14205186020293123,3,5,0.27360308285163776,3,0.14657210401891252,3,True,15.0,1,2,8,148.66,0.0
1,0.1977886977886978,0.1448087431693989,10.0,0.14205186020293123,3,4,0.27360308285163776,2,0.14657210401891252,3,False,12.0,2,2,1,142.06,1.0
25,0.156312625250501,0.21420256111757857,33.0,0.2280130293159609,4,4,0.049019607843137254,3,0.14657210401891252,4,False,15.0,3,5,18,288.07,0.0
18,0.156312625250501,0.1448087431693989,11.0,0.14205186020293123,3,4,0.10263929618768329,4,0.26674107142857145,11,False,13.0,2,3,4,184.33,1.0
1,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,4,2,0.27360308285163776,5,0.26674107142857145,9,False,14.0,2,2,2,159.24,1.0
7,0.156312625250501,0.21420256111757857,7.0,0.14205186020293123,3,2,0.10263929618768329,5,0.1153588195841717,3,False,23.0,1,2,9,165.37,1.0
9,0.156312625250501,0.1448087431693989,34.0,0.14205186020293123,3,5,0.27360308285163776,5,0.26674107142857145,3,False,12.0,2,2,2,150.59,0.0
10,0.156312625250501,0.21420256111757857,7.0,0.15437987857762359,3,4,0.10263929618768329,2,0.14657210401891252,3,True,15.0,3,5,12,187.01,1.0
6,0.156312625250501,0.21420256111757857,20.0,0.15437987857762359,4,4,0.10263929618768329,2,0.1153588195841717,4,False,12.0,1,2,4,169.03,1.0
4,0.1977886977886978,0.1448087431693989,12.0,0.15437987857762359,4,5,0.27360308285163776,2,0.1153588195841717,11,False,13.0,1,2,4,162.61,1.0
27,0.156312625250501,0.21420256111757857,14.0,0.2280130293159609,4,5,0.1549636803874092,2,0.14657210401891252,9,True,19.0,1,2,5,234.33999999999997,0.0
19,0.156312625250501,0.21420256111757857,16.0,0.2280130293159609,4,4,0.1549636803874092,5,0.1153588195841717,6,True,13.0,2,2,3,232.61,1.0
6,0.156312625250501,0.1448087431693989,15.0,0.14205186020293123,4,2,0.10263929618768329,3,0.14657210401891252,7,False,13.0,2,2,4,176.75,0.0
26,0.1977886977886978,0.1448087431693989,32.0,0.14205186020293123,3,5,0.049019607843137254,2,0.14657210401891252,5,False,23.0,1,2,1,263.26,0.0
11,0.156312625250501,0.21420256111757857,23.0,0.2280130293159609,4,5,0.10263929618768329,3,0.1153588195841717,6,False,20.0,2,2,1,188.34,1.0
2,0.156312625250501,0.19834710743116057,15.0,0.14205186020293123,4,5,0.27360308285163776,2,0.1153588195841717,3,False,14.0,1,2,5,174.36,1.0
1,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,3,5,0.10263929618768329,2,0.14657210401891252,8,False,23.0,3,3,3,172.75,1.0
18,0.156312625250501,0.1448087431693989,15.0,0.15437987857762359,4,2,0.27360308285163776,2,0.14657210401891252,4,True,25.0,2,2,3,153.18,1.0
16,0.1977886977886978,0.1448087431693989,9.0,0.14205186020293123,3,4,0.27360308285163776,2,0.26674107142857145,7,True,15.0,1,3,3,150.15,1.0
10,0.156312625250501,0.19834710743116057,15.0,0.15437987857762359,4,5,0.27360308285163776,5,0.14657210401891252,2,False,22.0,2,2,4,148.42,1.0
1,0.156312625250501,0.21420256111757857,10.0,0.17391304347826086,4,4,0.10263929618768329,5,0.14657210401891252,3,True,19.0,2,2,4,166.94,1.0
9,0.156312625250501,0.1448087431693989,16.0,0.15437987857762359,4,5,0.1549636803874092,3,0.14657210401891252,3,True,21.0,3,3,16,231.85000000000002,0.0
1,0.1977886977886978,0.1448087431693989,32.0,0.15437987857762359,4,4,0.27360308285163776,4,0.1153588195841717,3,True,20.0,1,8,9,145.22,0.0
6,0.1977886977886978,0.1448087431693989,7.0,0.15437987857762359,4,4,0.27360308285163776,2,0.1153588195841717,2,False,13.0,1,2,3,148.14,1.0
1,0.156312625250501,0.21420256111757857,11.0,0.2280130293159609,3,5,0.10263929618768329,5,0.14657210401891252,3,False,13.0,2,2,4,167.56,1.0
23,0.156312625250501,0.1448087431693989,7.0,0.24609375,3,4,0.27360308285163776,5,0.14657210401891252,4,False,17.0,2,2,3,160.8,0.0
1,0.1977886977886978,0.1448087431693989,11.0,0.15437987857762359,3,5,0.27360308285163776,2,0.14657210401891252,2,False,18.0,1,4,5,156.62,1.0
6,0.1977886977886978,0.21420256111757857,12.0,0.15437987857762359,3,4,0.10263929618768329,4,0.14657210401891252,3,False,15.0,3,6,4,190.24,1.0
12,0.156312625250501,0.21420256111757857,16.0,0.2280130293159609,4,5,0.27360308285163776,4,0.14657210401891252,2,False,20.0,1,2,3,153.99,1.0
16,0.156312625250501,0.1448087431693989,10.0,0.15437987857762359,4,2,0.10263929618768329,2,0.14657210401891252,4,True,14.0,1,2,4,177.31,0.0
5,0.156312625250501,0.1448087431693989,18.0,0.15437987857762359,3,4,0.27360308285163776,2,0.14657210401891252,5,True,20.0,2,2,3,148.56,1.0
1,0.156312625250501,0.21420256111757857,7.0,0.14205186020293123,3,5,0.27360308285163776,3,0.1153588195841717,8,True,20.0,1,2,3,153.0,0.0
27,0.156312625250501,0.21420256111757857,15.0,0.2280130293159609,4,4,0.049019607843137254,2,0.14657210401891252,7,False,15.0,1,1,3,243.36,1.0
9,0.156312625250501,0.1448087431693989,32.0,0.24609375,4,5,0.1549636803874092,4,0.14657210401891252,5,False,17.0,4,9,9,234.02999999999997,1.0
11,0.1977886977886978,0.21420256111757857,28.0,0.14205186020293123,3,4,0.27360308285163776,2,0.14657210401891252,7,False,16.0,2,2,1,154.73,0.0
27,0.156312625250501,0.1448087431693989,30.0,0.15437987857762359,4,4,0.049019607843137254,2,0.26674107142857145,8,False,19.0,6,4,9,267.75,0.0
17,0.1977886977886978,0.1448087431693989,7.0,0.15437987857762359,3,4,0.10263929618768329,2,0.14657210401891252,6,False,14.0,2,3,3,180.62,0.0
21,0.156312625250501,0.21420256111757857,9.0,0.2280130293159609,3,4,0.10263929618768329,2,0.14657210401891252,2,True,23.0,6,8,8,170.37,0.0
11,0.1977886977886978,0.21420256111757857,26.0,0.14205186020293123,3,4,0.1549636803874092,4,0.26674107142857145,3,True,14.0,1,2,10,201.42,1.0
24,0.1977886977886978,0.1448087431693989,9.0,0.15437987857762359,4,4,0.049019607843137254,5,0.1153588195841717,3,False,15.4,14,15,8,304.24,1.0
13,0.156312625250501,0.19834710743116057,9.0,0.15437987857762359,3,5,0.10263929618768329,2,0.14657210401891252,10,False,12.0,1,2,5,177.04,0.0
7,0.156312625250501,0.19834710743116057,10.0,0.17391304347826086,3,4,0.27360308285163776,4,0.1153588195841717,5,True,12.0,1,2,4,147.77,1.0
1,0.156312625250501,0.1448087431693989,32.0,0.15437987857762359,3,4,0.27360308285163776,2,0.26674107142857145,3,True,25.0,2,2,2,152.95,1.0
3,0.156312625250501,0.1448087431693989,14.0,0.14205186020293123,4,5,0.27360308285163776,2,0.1153588195841717,8,False,15.0,2,2,4,150.32,0.0
18,0.156312625250501,0.1448087431693989,16.0,0.15437987857762359,4,4,0.27360308285163776,5,0.14657210401891252,3,True,14.0,3,8,2,150.59,1.0
2,0.156312625250501,0.21420256111757857,12.0,0.14205186020293123,4,4,0.10263929618768329,2,0.26674107142857145,3,False,15.0,2,2,3,174.08,1.0
21,0.1977886977886978,0.1448087431693989,9.0,0.15437987857762359,3,5,0.27360308285163776,2,0.1153588195841717,11,True,15.0,1,2,1,148.8,1.0
17,0.156312625250501,0.1448087431693989,15.0,0.15437987857762359,3,4,0.10263929618768329,4,0.1153588195841717,6,False,22.0,2,2,1,172.65,0.0
1,0.156312625250501,0.21420256111757857,9.0,0.14205186020293123,3,5,0.27360308285163776,3,0.26674107142857145,3,False,14.0,1,2,3,145.44,0.0
1,0.156312625250501,0.1448087431693989,25.0,0.17391304347826086,4,4,0.27360308285163776,2,0.26674107142857145,3,False,20.0,2,2,1,151.93,0.0
10,0.156312625250501,0.1448087431693989,21.0,0.15437987857762359,4,4,0.10263929618768329,2,0.14657210401891252,2,True,18.0,5,5,12,190.86,1.0
21,0.156312625250501,0.21420256111757857,9.0,0.15437987857762359,4,5,0.27360308285163776,2,0.26674107142857145,3,True,19.0,2,2,3,157.94,0.0
1,0.156312625250501,0.1448087431693989,10.0,0.15437987857762359,3,4,0.10263929618768329,3,0.14657210401891252,2,True,20.0,2,2,3,166.71,0.0
5,0.156312625250501,0.1448087431693989,9.0,0.15437987857762359,3,6,0.27360308285163776,2,0.1153588195841717,6,True,14.0,1,2,1,152.78,0.0
2,0.156312625250501,0.1448087431693989,16.0,0.14205186020293123,4,4,0.27360308285163776,3,0.1153588195841717,7,False,19.0,3,3,3,148.77,0.0
3,0.156312625250501,0.1448087431693989,13.0,0.14205186020293123,4,4,0.27360308285163776,5,0.14657210401891252,9,True,22.0,2,3,3,149.04,1.0
1,0.156312625250501,0.1448087431693989,11.0,0.15437987857762359,4,4,0.27360308285163776,3,0.26674107142857145,3,False,20.0,2,2,1,148.18,0.0
8,0.156312625250501,0.1448087431693989,17.0,0.15437987857762359,3,4,0.27360308285163776,4,0.1153588195841717,3,False,15.0,2,2,1,145.08,1.0
16,0.156312625250501,0.21420256111757857,21.0,0.14205186020293123,4,5,0.10263929618768329,3,0.26674107142857145,9,False,18.0,1,2,4,187.44,0.0
7,0.156312625250501,0.1448087431693989,7.0,0.17391304347826086,4,5,0.27360308285163776,5,0.26674107142857145,5,True,12.0,1,2,3,152.99,1.0
31,0.156312625250501,0.1448087431693989,12.0,0.24609375,3,5,0.1549636803874092,4,0.1153588195841717,4,True,14.0,2,2,1,230.52,0.0
5,0.156312625250501,0.21420256111757857,14.0,0.15437987857762359,3,5,0.27360308285163776,3,0.14657210401891252,5,False,16.0,4,6,3,148.29,1.0
9,0.156312625250501,0.1448087431693989,28.0,0.15437987857762359,3,4,0.10263929618768329,2,0.14657210401891252,3,True,26.0,1,2,8,165.14,0.0
23,0.156312625250501,0.1448087431693989,15.0,0.17391304347826086,3,4,0.1549636803874092,4,0.14657210401891252,6,False,12.0,1,2,8,199.03,0.0
22,0.156312625250501,0.1448087431693989,27.0,0.14205186020293123,3,4,0.27360308285163776,3,0.14657210401891252,6,False,18.0,1,2,1,147.59,1.0
5,0.1977886977886978,0.21420256111757857,27.0,0.2280130293159609,3,4,0.10263929618768329,3,0.14657210401891252,3,False,14.0,2,2,1,194.32,0.0
10,0.156312625250501,0.1448087431693989,14.0,0.17391304347826086,4,4,0.27360308285163776,2,0.26674107142857145,4,False,19.0,1,2,2,171.78,1.0
12,0.156312625250501,0.1448087431693989,7.0,0.24609375,4,4,0.1549636803874092,5,0.14657210401891252,3,False,14.0,4,6,12,260.82,0.0
6,0.1977886977886978,0.1448087431693989,7.0,0.15437987857762359,4,5,0.27360308285163776,4,0.14657210401891252,8,False,21.0,2,2,3,148.32,0.0
1,0.156312625250501,0.21420256111757857,26.0,0.2280130293159609,3,5,0.27360308285163776,4,0.14657210401891252,3,True,19.0,1,2,1,149.13,1.0
14,0.156312625250501,0.21420256111757857,17.0,0.2280130293159609,4,5,0.1549636803874092,4,0.1153588195841717,4,False,13.0,2,2,6,222.05,1.0
1,0.1977886977886978,0.21420256111757857,7.0,0.14205186020293123,3,5,0.10263929618768329,5,0.26674107142857145,3,False,13.0,2,2,8,167.94,1.0
15,0.156312625250501,0.1448087431693989,13.0,0.14205186020293123,3,4,0.27360308285163776,5,0.26674107142857145,4,True,14.0,2,3,18,172.21,1.0
10,0.156312625250501,0.1448087431693989,9.0,0.14205186020293123,4,4,0.27360308285163776,3,0.26674107142857145,6,False,22.0,3,4,10,150.19,1.0
1,0.156312625250501,0.21420256111757857,28.0,0.17391304347826086,3,5,0.27360308285163776,4,0.26674107142857145,3,True,14.0,1,2,1,146.21,1.0
1,0.156312625250501,0.1448087431693989,11.0,0.24609375,3,4,0.27360308285163776,5,0.26674107142857145,3,False,20.0,2,2,1,154.73,1.0
5,0.156312625250501,0.1448087431693989,19.0,0.14205186020293123,3,4,0.10263929618768329,2,0.14657210401891252,2,True,12.0,1,9,6,183.55,0.0
14,0.1977886977886978,0.1448087431693989,16.0,0.14205186020293123,3,4,0.27360308285163776,4,0.1153588195841717,10,True,15.0,1,2,1,161.17,1.0
6,0.156312625250501,0.1448087431693989,10.0,0.14205186020293123,4,4,0.10263929618768329,5,0.14657210401891252,3,False,13.0,7,7,4,192.25,0.0
1,0.156312625250501,0.21420256111757857,10.0,0.15437987857762359,3,5,0.1549636803874092,2,0.14657210401891252,3,True,12.0,4,4,7,228.25,1.0
7,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,3,5,0.10263929618768329,2,0.26674107142857145,2,False,15.0,1,2,5,194.49,0.0
1,0.156312625250501,0.21420256111757857,7.0,0.15437987857762359,3,5,0.1549636803874092,3,0.14657210401891252,7,False,12.0,2,12,6,231.08999999999997,1.0
19,0.1977886977886978,0.1448087431693989,11.0,0.15437987857762359,3,4,0.10263929618768329,4,0.14657210401891252,3,False,13.0,2,2,9,169.47,1.0
3,0.1977886977886978,0.21420256111757857,27.0,0.24609375,3,4,0.27360308285163776,2,0.14657210401891252,3,False,16.0,1,2,3,146.57,0.0
9,0.156312625250501,0.21420256111757857,25.0,0.14205186020293123,3,4,0.10263929618768329,3,0.14657210401891252,3,False,17.0,2,2,1,171.01,0.0
26,0.156312625250501,0.1448087431693989,7.0,0.15437987857762359,4,4,0.049019607843137254,2,0.14657210401891252,4,False,13.0,8,8,9,295.99,1.0
