Churn,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Others,PreferedOrderCat_Phone,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,CityTier_1,CityTier_2,CityTier_3
0.0,10.0,13.0,3.0,3,5,6,1.0,22.0,0.0,1.0,4.0,142.84,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,8.0,22.0,2.0,4,4,1,1.0,11.0,0.0,1.0,2.0,147.88,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,18.0,31.0,3.0,4,1,1,0.0,13.0,0.0,3.0,8.0,159.06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,9.0,8.0,3.0,4,1,2,0.0,21.0,1.0,1.0,8.0,138.86,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,13.0,7.0,3.0,3,5,3,0.0,11.0,5.5835095800453285,11.0,16.0,268.23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,7.0,2.7714857626679392,4,3,2,1.0,13.0,0.0,1.0,0.0,129.33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,8.0,2.0,1,3,1,0.0,14.0,0.0,1.0,7.0,165.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,21.0,28.0,2.0,3,1,4,0.0,11.0,1.8264487382481294,4.0,7.0,271.74,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,17.0,7.0,3.0,1,5,3,0.0,15.0,1.0,2.0,2.0,150.33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,2.2052494683826698,22.0,2.0,5,5,2,1.0,23.0,0.0,3.0,0.0,123.07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,19.0,16.47076203083427,3.0,3,1,2,0.0,16.0,0.0,1.0,0.0,125.87,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,9.0,23.0,2.0,4,4,3,0.0,16.0,1.0,1.0,3.0,155.07,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,14.0,14.0,2.0,3,4,6,0.0,21.0,0.0,1.0,4.0,143.93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,15.0,12.0,2.0,3,5,10,0.0,13.0,5.0,7.04831473179872,7.0,233.48000000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,4.0,16.0,2.0,3,1,3,1.0,11.0,1.0,1.0,4.0,165.83,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,7.0,9.0,3.0,4,1,4,1.0,12.0,0.0,1.0,1.0,181.03,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,4.0,10.0,3.0,1,3,9,0.0,12.0,1.0,2.0,2.0,139.78,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,16.101625743059312,3.0,1,1,1,0.0,18.0,2.0,7.0,7.0,125.44,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,18.0,7.0,2.0,3,3,5,0.0,12.0,0.0,1.0,3.0,153.99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,6.0,16.0,2.0,3,3,2,0.0,14.0,0.0,1.0,9.0,154.87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,7.0,2.0,4,1,2,1.0,12.0,1.0,1.0,7.0,168.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,30.0,2.0,1,5,2,0.0,17.0,0.0,1.0,0.0,110.91,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,12.0,27.0,2.0,5,3,7,0.0,19.0,0.0,1.0,2.0,157.36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,7.332591951383008,8.0,2.0,3,4,2,0.0,11.0,0.0,1.0,2.0,122.25999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,7.0,28.0,2.0,4,1,2,1.0,15.0,3.0,6.0,11.0,157.47,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,19.0,2.0,3,3,4,1.0,11.0,0.0,2.0,2.0,198.54,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,20.0,20.0,3.0,3,4,9,0.0,18.0,0.0,1.0,7.0,154.67,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,29.0,17.0,2.0,4,5,5,0.0,16.0,0.0,1.0,0.0,153.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,12.0,15.0,2.0,3,5,2,0.0,25.0,0.0,7.0,9.0,151.51,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,9.58754730256552,14.0,2.0,4,4,2,1.0,16.0,1.0,1.0,7.0,121.33000000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,60.0,27.0,3.0,3,1,5,1.0,13.0,0.6419888590675726,1.0,0.0,278.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,15.557859821737917,2.0,1,3,4,1.0,14.0,0.0,1.0,3.0,124.32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,11.0,15.0,3.0,3,1,3,0.0,19.0,0.0,1.0,3.0,147.71,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,22.0,8.0,2.0,3,1,4,0.0,15.0,1.7474024644198276,4.0,3.0,291.61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,15.0,18.0,3.0,3,1,4,1.0,12.0,1.0,1.0,0.0,150.87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,28.0,2.710448303571743,4,4,2,0.0,12.0,1.0,1.0,0.0,128.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,8.0,24.0,3.0,3,5,1,0.0,16.0,1.0,1.0,4.0,155.61,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,5.943323006578872,22.0,2.0,3,3,2,0.0,14.0,0.0,1.0,4.0,121.44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,4.0,9.0,2.7400352328529904,3,5,2,1.0,13.0,2.0,2.0,3.0,130.65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,9.0,15.0,2.526947670039926,1,4,2,0.0,22.0,1.0,1.0,2.0,128.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,7.0,7.0,2.0,3,1,2,0.0,21.0,2.0,2.0,1.0,198.88,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,7.0,19.0,2.0,3,3,2,0.0,18.0,0.0,1.0,1.0,186.28,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,7.0,2.8364270315525655,3,5,1,0.0,13.0,7.0,7.0,6.0,128.67,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,2.0,7.0,2.0,3,5,1,0.0,12.0,0.0,1.0,2.0,153.73,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,5.0,21.0,2.0,3,1,6,0.0,18.0,0.0,1.0,2.0,166.67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,4.0,7.0,2.0,5,5,2,0.0,21.0,6.0,8.0,7.0,150.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,15.261453379565552,2.0,4,1,6,0.0,12.0,1.0,1.0,3.0,123.66999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,11.0,7.0,2.821903607603173,4,5,5,0.0,14.0,1.0,1.0,0.0,128.58,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,8.0,13.0,2.0,3,1,2,1.0,11.0,1.0,1.0,9.0,152.04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,15.0,2.0,3,1,2,0.0,14.0,1.0,1.0,7.0,141.05,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,5.0,11.0,2.0,4,1,9,0.0,24.0,1.0,1.0,0.0,196.79,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,32.0,3.0,3,1,2,1.0,11.0,0.0,1.0,8.0,156.17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,16.0,30.0,3.0,3,5,7,1.0,13.0,0.0,2.0,2.0,204.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,27.0,15.0,2.2462042486308595,3,3,4,0.0,11.0,1.0,2.0,3.0,128.97,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,6.0,13.0,2.0,3,3,2,0.0,20.0,0.0,2.0,8.0,159.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,16.0,17.0,1.0,3,3,2,0.0,17.0,1.0,1.0,9.0,175.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,11.0,7.0,2.4517668408255835,3,4,1,1.0,11.0,0.0,1.0,2.0,129.91,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,28.0,32.0,3.0,1,4,5,1.0,15.482086265111342,1.0,1.0,4.0,296.36,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,4.0,8.0,2.0,5,1,2,1.0,11.0,0.0,1.0,0.0,111.28999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,12.0,21.0,3.0,3,5,1,0.0,12.0,4.0,7.018635072074774,10.0,233.41000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,15.0,29.0,2.0,4,3,2,0.0,12.0,3.0,3.0,7.0,143.32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,4.0,16.0,2.0,3,3,5,0.0,20.0,3.0,4.0,5.86566240040972,210.31,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,27.0,16.0,3.0,3,5,7,1.0,19.0,0.0,1.0,4.0,144.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,7.0,2.0,4,3,2,0.0,12.0,1.0,1.0,2.0,146.17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,14.38554250274425,3.0,3,1,2,0.0,13.0,1.0,1.0,4.0,126.47,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,13.0,17.0,3.0,3,3,2,0.0,11.0,7.0,9.0,4.0,163.23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,13.0,8.0,3.0,3,4,4,0.0,14.0,1.0,5.0,10.0,156.77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,8.725165979893625,8.0,2.0,3,4,5,0.0,14.0,0.0,1.0,2.0,121.87,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,3.0,7.0,3.0,3,4,2,0.0,13.0,1.0,1.0,7.0,137.48,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,8.0,2.0,3,3,7,1.0,19.0,0.0,1.0,2.0,139.77,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,20.0,31.0,2.0,3,3,3,0.0,23.0,9.0,12.0,11.0,186.33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,6.071489558661286,7.0,2.0,4,3,2,0.0,12.0,0.0,1.0,0.0,120.08000000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,11.0,7.0,2.0,3,4,1,0.0,15.0,1.0,5.0,8.0,144.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,4.0,8.0,2.721563533888638,3,3,1,0.0,19.0,0.0,1.0,2.0,130.67,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,11.0,12.0,3.0,4,3,3,0.0,11.0,2.0,7.0,7.0,153.21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,15.0,24.0,2.0,3,5,7,1.0,17.0,1.0,1.0,2.0,154.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,14.0,7.0,2.6870436440193646,3,1,4,0.0,22.0,0.0,1.0,0.0,127.82,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,20.0,7.0,3.0,3,4,1,0.0,18.0,0.0,5.0,7.939266709104206,219.57,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,8.0,17.0,2.0,3,3,8,1.0,11.0,2.0,2.0,2.0,126.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,7.0,3.0,3,3,1,0.0,12.0,1.0,1.0,2.0,133.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,8.0,15.0,2.0,3,3,2,0.0,19.0,0.0,1.0,8.0,150.98,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,6.0,21.0,3.0,3,1,1,1.0,13.0,6.0,8.0,1.0,148.78,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,5.0,35.0,2.7971853884910636,4,4,2,0.0,13.0,0.0,4.0,1.0,128.37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,13.0,13.747248364525088,2.0,3,1,9,0.0,19.0,1.0,1.0,0.0,124.06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,3.8992436797027326,7.0,3.0,4,4,1,0.0,14.0,2.0,2.0,2.0,122.69,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,12.0,30.0,2.0,3,1,8,0.0,13.0,0.0,1.0,7.0,141.08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,11.0,16.0,3.0,5,3,4,0.0,12.0,0.0,2.91263411175814,11.0,232.06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,5.0,7.0,2.0,3,1,2,0.0,19.0,0.0,5.0,7.0,204.22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,10.0,16.0,2.0,1,1,2,1.0,25.0,5.0,7.267647766732213,8.0,237.44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,14.0,2.0,3,3,1,1.0,22.0,0.0,1.0,4.0,149.07,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,25.0,35.0,2.0,3,1,3,0.0,15.0,1.0,1.0,0.0,134.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,17.0,13.515953791815493,2.0,3,1,7,1.0,12.0,1.0,1.0,2.0,124.36000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,13.28215302367698,2.0,3,5,2,1.0,11.0,1.0,1.0,2.0,123.80000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,12.0,15.0,2.0,3,1,3,0.0,15.550326648185653,1.0,1.0,3.0,294.31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,15.0,2.0,3,5,2,0.0,19.0,1.0,1.0,0.0,117.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,9.0,9.0,3.0,4,1,1,0.0,19.0,0.0,3.0,4.0,176.44,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,9.0,10.0,3.0,3,4,8,0.0,13.0,0.0,1.0,2.0,151.31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,29.0,7.0,2.0,3,3,2,0.0,21.0,0.0,1.0,9.0,163.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,7.0,2.0,3,1,10,1.0,14.0,2.0,2.0,2.0,147.87,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,15.0,8.0,2.0,3,3,6,0.0,11.0,1.597683001538409,4.0,14.0,288.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,19.0,15.78577657373052,3.0,3,3,9,0.0,11.0,6.0,9.0,8.0,123.38999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,14.0,34.0,2.0,4,4,1,0.0,23.0,1.0,4.332654903977304,10.0,235.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,7.0,34.0,3.0,4,3,2,0.0,21.0,1.0,1.0,7.0,167.12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,9.0,21.0,2.0,5,1,2,0.0,24.0,5.0,11.0,11.0,154.06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,14.0,9.0,2.0,4,4,3,0.0,11.0,1.0,1.0,4.0,189.38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,5.0,14.447067438004746,3.0,3,5,2,0.0,14.0,0.0,1.0,2.0,124.38999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
